
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3895.55,,Surface,3,Image 1,1,0,
4398.15,,Surface,3,Image 1,1,1,
5649.48,,Surface,3,Image 1,1,2,
4998.98,,Surface,3,Image 1,1,3,
8485.25,,Surface,3,Image 1,1,4,
2548.14,,Surface,3,Image 1,1,5,
6457.9,,Surface,3,Image 1,1,6,
4589.89,,Surface,3,Image 1,1,7,
5203.46,,Surface,3,Image 1,1,8,
3546.33,,Surface,3,Image 1,1,9,
4873.73,,Surface,3,Image 1,1,10,
5506.41,,Surface,3,Image 1,1,11,
5069.88,,Surface,3,Image 1,1,12,
10040.7,,Surface,3,Image 1,1,13,
