
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.56755e+06,,Surface,8,Image 1,1,0,
3.44361e+06,,Surface,8,Image 1,1,1,
5.43486e+07,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
26572,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
2.44486e+08,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
7.77095e+06,,Surface,8,Image 1,1,10,
1.24908e+08,,Surface,8,Image 1,1,11,
3.05672e+06,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
