
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1063.86,,Surface,7,Image 1,1,0,
1186.78,,Surface,7,Image 1,1,1,
1516.82,,Surface,7,Image 1,1,2,
1262.81,,Surface,7,Image 1,1,3,
983.631,,Surface,7,Image 1,1,4,
1289.77,,Surface,7,Image 1,1,5,
1164.5,,Surface,7,Image 1,1,6,
1650.94,,Surface,7,Image 1,1,7,
1238.88,,Surface,7,Image 1,1,8,
1294.05,,Surface,7,Image 1,1,9,
1350.98,,Surface,7,Image 1,1,10,
1957.59,,Surface,7,Image 1,1,11,
1027.94,,Surface,7,Image 1,1,12,
951.27,,Surface,7,Image 1,1,13,
