
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
3680.64,,Surface,3,Image 1,1,0,
3938.64,,Surface,3,Image 1,1,1,
4448.49,,Surface,3,Image 1,1,2,
4264.8,,Surface,3,Image 1,1,3,
5822.48,,Surface,3,Image 1,1,4,
3457.06,,Surface,3,Image 1,1,5,
3699.24,,Surface,3,Image 1,1,6,
4122.94,,Surface,3,Image 1,1,7,
4640.58,,Surface,3,Image 1,1,8,
4044.82,,Surface,3,Image 1,1,9,
4108.28,,Surface,3,Image 1,1,10,
4196.3,,Surface,3,Image 1,1,11,
3758.8,,Surface,3,Image 1,1,12,
5629.38,,Surface,3,Image 1,1,13,
