
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
431.29,,Surface,5,Image 1,1,0,
663.238,,Surface,5,Image 1,1,1,
1109.96,,Surface,5,Image 1,1,2,
626.443,,Surface,5,Image 1,1,3,
709.227,,Surface,5,Image 1,1,4,
249.731,,Surface,5,Image 1,1,5,
362.797,,Surface,5,Image 1,1,6,
670.014,,Surface,5,Image 1,1,7,
554.633,,Surface,5,Image 1,1,8,
779.885,,Surface,5,Image 1,1,9,
941.121,,Surface,5,Image 1,1,10,
366.805,,Surface,5,Image 1,1,11,
545.457,,Surface,5,Image 1,1,12,
1244.84,,Surface,5,Image 1,1,13,
