
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6.21164e+08,,Surface,7,Image 1,1,0,
2.50986e+08,,Surface,7,Image 1,1,1,
9.00126e+08,,Surface,7,Image 1,1,2,
3.09435e+08,,Surface,7,Image 1,1,3,
7.0941e+07,,Surface,7,Image 1,1,4,
8.75408e+07,,Surface,7,Image 1,1,5,
2.57864e+07,,Surface,7,Image 1,1,6,
1.65219e+09,,Surface,7,Image 1,1,7,
4.43127e+07,,Surface,7,Image 1,1,8,
8.88411e+07,,Surface,7,Image 1,1,9,
8.41437e+08,,Surface,7,Image 1,1,10,
2.68921e+08,,Surface,7,Image 1,1,11,
3.58853e+08,,Surface,7,Image 1,1,12,
3.25933e+07,,Surface,7,Image 1,1,13,
