
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
258.126,326.542,17.4241,um,Surface,Position,1,0,
337.798,217.839,17.3718,um,Surface,Position,1,1,
286.963,252.611,17.354,um,Surface,Position,1,2,
228.653,241.221,19.4644,um,Surface,Position,1,3,
340.631,94.4978,20.4455,um,Surface,Position,1,4,
282.546,141.39,13.894,um,Surface,Position,1,5,
344.356,46.6308,14.722,um,Surface,Position,1,6,
234.626,179.495,17.1614,um,Surface,Position,1,7,
173.036,114.493,20.7593,um,Surface,Position,1,8,
69.15,204.865,18.1169,um,Surface,Position,1,9,
213.139,47.3129,16.957,um,Surface,Position,1,10,
160.677,11.2837,19.4208,um,Surface,Position,1,11,
30.6519,162.868,19.7205,um,Surface,Position,1,12,
79.3148,35.796,20.9284,um,Surface,Position,1,13,
