
Intensity Sum Ch=9 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.11783e+06,,Surface,9,Image 1,1,0,
6.62108e+06,,Surface,9,Image 1,1,1,
1.2406e+08,,Surface,9,Image 1,1,2,
2.93606e+07,,Surface,9,Image 1,1,3,
0,,Surface,9,Image 1,1,4,
2.64895e+07,,Surface,9,Image 1,1,5,
1.04266e+06,,Surface,9,Image 1,1,6,
6.25889e+08,,Surface,9,Image 1,1,7,
358242,,Surface,9,Image 1,1,8,
976853,,Surface,9,Image 1,1,9,
6.18296e+07,,Surface,9,Image 1,1,10,
3.24841e+08,,Surface,9,Image 1,1,11,
5.44118e+07,,Surface,9,Image 1,1,12,
0,,Surface,9,Image 1,1,13,
