
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
39,,Surface,2,Image 1,1,0,
103,,Surface,2,Image 1,1,1,
89,,Surface,2,Image 1,1,2,
0,,Surface,2,Image 1,1,3,
127,,Surface,2,Image 1,1,4,
20,,Surface,2,Image 1,1,5,
122,,Surface,2,Image 1,1,6,
174,,Surface,2,Image 1,1,7,
71,,Surface,2,Image 1,1,8,
15,,Surface,2,Image 1,1,9,
84,,Surface,2,Image 1,1,10,
117,,Surface,2,Image 1,1,11,
25,,Surface,2,Image 1,1,12,
127,,Surface,2,Image 1,1,13,
43,,Surface,2,Image 1,1,14,
49,,Surface,2,Image 1,1,15,
21,,Surface,2,Image 1,1,16,
108,,Surface,2,Image 1,1,17,
60,,Surface,2,Image 1,1,18,
50,,Surface,2,Image 1,1,19,
31,,Surface,2,Image 1,1,20,
37,,Surface,2,Image 1,1,21,
77,,Surface,2,Image 1,1,22,
47,,Surface,2,Image 1,1,23,
43,,Surface,2,Image 1,1,24,
42,,Surface,2,Image 1,1,25,
165,,Surface,2,Image 1,1,26,
51,,Surface,2,Image 1,1,27,
7,,Surface,2,Image 1,1,28,
14,,Surface,2,Image 1,1,29,
36,,Surface,2,Image 1,1,30,
39,,Surface,2,Image 1,1,31,
4,,Surface,2,Image 1,1,32,
