
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
2288,,Surface,4,Image 1,1,0,
2870,,Surface,4,Image 1,1,1,
2514,,Surface,4,Image 1,1,2,
2232,,Surface,4,Image 1,1,3,
3136,,Surface,4,Image 1,1,4,
2259,,Surface,4,Image 1,1,5,
2524,,Surface,4,Image 1,1,6,
3167,,Surface,4,Image 1,1,7,
2911,,Surface,4,Image 1,1,8,
2457,,Surface,4,Image 1,1,9,
2831,,Surface,4,Image 1,1,10,
3345,,Surface,4,Image 1,1,11,
2867,,Surface,4,Image 1,1,12,
2640,,Surface,4,Image 1,1,13,
2797,,Surface,4,Image 1,1,14,
2220,,Surface,4,Image 1,1,15,
2394,,Surface,4,Image 1,1,16,
3199,,Surface,4,Image 1,1,17,
3132,,Surface,4,Image 1,1,18,
2829,,Surface,4,Image 1,1,19,
2681,,Surface,4,Image 1,1,20,
2777,,Surface,4,Image 1,1,21,
2960,,Surface,4,Image 1,1,22,
2798,,Surface,4,Image 1,1,23,
2906,,Surface,4,Image 1,1,24,
2509,,Surface,4,Image 1,1,25,
3045,,Surface,4,Image 1,1,26,
3313,,Surface,4,Image 1,1,27,
2646,,Surface,4,Image 1,1,28,
1645,,Surface,4,Image 1,1,29,
3011,,Surface,4,Image 1,1,30,
3045,,Surface,4,Image 1,1,31,
900,,Surface,4,Image 1,1,32,
