
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4264.65,,Surface,3,Image 1,1,0,
2096.11,,Surface,3,Image 1,1,1,
8056.62,,Surface,3,Image 1,1,2,
4928.88,,Surface,3,Image 1,1,3,
1894.95,,Surface,3,Image 1,1,4,
4890.15,,Surface,3,Image 1,1,5,
2636.04,,Surface,3,Image 1,1,6,
2194.54,,Surface,3,Image 1,1,7,
5137.24,,Surface,3,Image 1,1,8,
4561.66,,Surface,3,Image 1,1,9,
2339.21,,Surface,3,Image 1,1,10,
1606.74,,Surface,3,Image 1,1,11,
4628.46,,Surface,3,Image 1,1,12,
3639.48,,Surface,3,Image 1,1,13,
2705.33,,Surface,3,Image 1,1,14,
5502.74,,Surface,3,Image 1,1,15,
4842.14,,Surface,3,Image 1,1,16,
4148.19,,Surface,3,Image 1,1,17,
5152.36,,Surface,3,Image 1,1,18,
2842.64,,Surface,3,Image 1,1,19,
6709.61,,Surface,3,Image 1,1,20,
5723.19,,Surface,3,Image 1,1,21,
4247.67,,Surface,3,Image 1,1,22,
4319.56,,Surface,3,Image 1,1,23,
4369.7,,Surface,3,Image 1,1,24,
11908.9,,Surface,3,Image 1,1,25,
3326.92,,Surface,3,Image 1,1,26,
7471.24,,Surface,3,Image 1,1,27,
8186.5,,Surface,3,Image 1,1,28,
5528.41,,Surface,3,Image 1,1,29,
7487.15,,Surface,3,Image 1,1,30,
4620.44,,Surface,3,Image 1,1,31,
2011.52,,Surface,3,Image 1,1,32,
