
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
9347.04,,Surface,1,Image 1,1,0,
5424.89,,Surface,1,Image 1,1,1,
7850.54,,Surface,1,Image 1,1,2,
7256.21,,Surface,1,Image 1,1,3,
2030.98,,Surface,1,Image 1,1,4,
6559.7,,Surface,1,Image 1,1,5,
3844.57,,Surface,1,Image 1,1,6,
4552.49,,Surface,1,Image 1,1,7,
3627.95,,Surface,1,Image 1,1,8,
6887.93,,Surface,1,Image 1,1,9,
2078.92,,Surface,1,Image 1,1,10,
3501.41,,Surface,1,Image 1,1,11,
5188.04,,Surface,1,Image 1,1,12,
5997.86,,Surface,1,Image 1,1,13,
4443.63,,Surface,1,Image 1,1,14,
7106.82,,Surface,1,Image 1,1,15,
5719.24,,Surface,1,Image 1,1,16,
4200.62,,Surface,1,Image 1,1,17,
3577.57,,Surface,1,Image 1,1,18,
2675.05,,Surface,1,Image 1,1,19,
1271.75,,Surface,1,Image 1,1,20,
2898.62,,Surface,1,Image 1,1,21,
4531.23,,Surface,1,Image 1,1,22,
3536.48,,Surface,1,Image 1,1,23,
3752.87,,Surface,1,Image 1,1,24,
5719.55,,Surface,1,Image 1,1,25,
1946.48,,Surface,1,Image 1,1,26,
4073.42,,Surface,1,Image 1,1,27,
4520.52,,Surface,1,Image 1,1,28,
5857.7,,Surface,1,Image 1,1,29,
5251.12,,Surface,1,Image 1,1,30,
4521.35,,Surface,1,Image 1,1,31,
5702.48,,Surface,1,Image 1,1,32,
