
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.02918e+08,,Surface,2,Image 1,1,0,
8.52851e+07,,Surface,2,Image 1,1,1,
2.72905e+08,,Surface,2,Image 1,1,2,
1.66932e+09,,Surface,2,Image 1,1,3,
1.15197e+08,,Surface,2,Image 1,1,4,
1.20177e+09,,Surface,2,Image 1,1,5,
1.40588e+08,,Surface,2,Image 1,1,6,
1.59372e+08,,Surface,2,Image 1,1,7,
6.60528e+07,,Surface,2,Image 1,1,8,
4.05021e+09,,Surface,2,Image 1,1,9,
1.50601e+08,,Surface,2,Image 1,1,10,
1.11571e+08,,Surface,2,Image 1,1,11,
4.48112e+08,,Surface,2,Image 1,1,12,
2.06432e+08,,Surface,2,Image 1,1,13,
1.84439e+08,,Surface,2,Image 1,1,14,
7.36069e+08,,Surface,2,Image 1,1,15,
6.99411e+08,,Surface,2,Image 1,1,16,
1.31168e+08,,Surface,2,Image 1,1,17,
9.35932e+07,,Surface,2,Image 1,1,18,
8.61471e+07,,Surface,2,Image 1,1,19,
1.7157e+08,,Surface,2,Image 1,1,20,
7.7048e+07,,Surface,2,Image 1,1,21,
1.25864e+08,,Surface,2,Image 1,1,22,
1.62373e+08,,Surface,2,Image 1,1,23,
1.67649e+08,,Surface,2,Image 1,1,24,
7.77706e+07,,Surface,2,Image 1,1,25,
7.87696e+07,,Surface,2,Image 1,1,26,
6.81635e+07,,Surface,2,Image 1,1,27,
2.81916e+08,,Surface,2,Image 1,1,28,
2.55963e+09,,Surface,2,Image 1,1,29,
1.55726e+08,,Surface,2,Image 1,1,30,
1.62775e+08,,Surface,2,Image 1,1,31,
1.65429e+08,,Surface,2,Image 1,1,32,
