
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
4023.29,,Surface,5,Image 1,1,0,
838.972,,Surface,5,Image 1,1,1,
2584.61,,Surface,5,Image 1,1,2,
1882.12,,Surface,5,Image 1,1,3,
364.182,,Surface,5,Image 1,1,4,
2043.23,,Surface,5,Image 1,1,5,
712.348,,Surface,5,Image 1,1,6,
491.621,,Surface,5,Image 1,1,7,
1261.57,,Surface,5,Image 1,1,8,
1997.35,,Surface,5,Image 1,1,9,
484.93,,Surface,5,Image 1,1,10,
130.446,,Surface,5,Image 1,1,11,
1553.98,,Surface,5,Image 1,1,12,
1393.6,,Surface,5,Image 1,1,13,
936.191,,Surface,5,Image 1,1,14,
2048.79,,Surface,5,Image 1,1,15,
1252.71,,Surface,5,Image 1,1,16,
1891.11,,Surface,5,Image 1,1,17,
912.441,,Surface,5,Image 1,1,18,
564.348,,Surface,5,Image 1,1,19,
798.722,,Surface,5,Image 1,1,20,
750.79,,Surface,5,Image 1,1,21,
1855.87,,Surface,5,Image 1,1,22,
1062.31,,Surface,5,Image 1,1,23,
1541.46,,Surface,5,Image 1,1,24,
2453.84,,Surface,5,Image 1,1,25,
794.799,,Surface,5,Image 1,1,26,
1765.79,,Surface,5,Image 1,1,27,
1366.86,,Surface,5,Image 1,1,28,
1529.58,,Surface,5,Image 1,1,29,
1641.18,,Surface,5,Image 1,1,30,
1081.24,,Surface,5,Image 1,1,31,
646.66,,Surface,5,Image 1,1,32,
