
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
50524,,Surface,3,Image 1,1,0,
65039,,Surface,3,Image 1,1,1,
26867,,Surface,3,Image 1,1,2,
47829,,Surface,3,Image 1,1,3,
65535,,Surface,3,Image 1,1,4,
65535,,Surface,3,Image 1,1,5,
65535,,Surface,3,Image 1,1,6,
65419,,Surface,3,Image 1,1,7,
53088,,Surface,3,Image 1,1,8,
32649,,Surface,3,Image 1,1,9,
65535,,Surface,3,Image 1,1,10,
49213,,Surface,3,Image 1,1,11,
65535,,Surface,3,Image 1,1,12,
65535,,Surface,3,Image 1,1,13,
