
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
25918,,Surface,2,Image 1,1,0,
62978,,Surface,2,Image 1,1,1,
20009,,Surface,2,Image 1,1,2,
8815,,Surface,2,Image 1,1,3,
22628,,Surface,2,Image 1,1,4,
65535,,Surface,2,Image 1,1,5,
26023,,Surface,2,Image 1,1,6,
15126,,Surface,2,Image 1,1,7,
65535,,Surface,2,Image 1,1,8,
13286,,Surface,2,Image 1,1,9,
21794,,Surface,2,Image 1,1,10,
65535,,Surface,2,Image 1,1,11,
65535,,Surface,2,Image 1,1,12,
65336,,Surface,2,Image 1,1,13,
