
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4219.89,,Surface,3,Image 1,1,0,
2498.76,,Surface,3,Image 1,1,1,
10815.8,,Surface,3,Image 1,1,2,
2686.54,,Surface,3,Image 1,1,3,
3380.96,,Surface,3,Image 1,1,4,
7694.46,,Surface,3,Image 1,1,5,
8088.18,,Surface,3,Image 1,1,6,
1744.85,,Surface,3,Image 1,1,7,
4564.88,,Surface,3,Image 1,1,8,
7503.24,,Surface,3,Image 1,1,9,
3801.46,,Surface,3,Image 1,1,10,
5443.83,,Surface,3,Image 1,1,11,
7851.76,,Surface,3,Image 1,1,12,
3582.98,,Surface,3,Image 1,1,13,
3255.05,,Surface,3,Image 1,1,14,
3030.86,,Surface,3,Image 1,1,15,
6579.66,,Surface,3,Image 1,1,16,
10278.5,,Surface,3,Image 1,1,17,
7139.59,,Surface,3,Image 1,1,18,
3973.56,,Surface,3,Image 1,1,19,
4217.9,,Surface,3,Image 1,1,20,
4817.33,,Surface,3,Image 1,1,21,
11194.9,,Surface,3,Image 1,1,22,
