
Intensity Median Ch=6 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
3.476,,Surface,6,Image 1,1,0,
2.307,,Surface,6,Image 1,1,1,
0.744003,,Surface,6,Image 1,1,2,
4.503,,Surface,6,Image 1,1,3,
16.528,,Surface,6,Image 1,1,4,
0.359863,,Surface,6,Image 1,1,5,
918.468,,Surface,6,Image 1,1,6,
4.454,,Surface,6,Image 1,1,7,
2.80029,,Surface,6,Image 1,1,8,
3.516,,Surface,6,Image 1,1,9,
20.664,,Surface,6,Image 1,1,10,
11.31,,Surface,6,Image 1,1,11,
4.395,,Surface,6,Image 1,1,12,
45.3379,,Surface,6,Image 1,1,13,
3.384,,Surface,6,Image 1,1,14,
22.5599,,Surface,6,Image 1,1,15,
1.474,,Surface,6,Image 1,1,16,
2.185,,Surface,6,Image 1,1,17,
12.744,,Surface,6,Image 1,1,18,
11.668,,Surface,6,Image 1,1,19,
5.152,,Surface,6,Image 1,1,20,
6.256,,Surface,6,Image 1,1,21,
1202.61,,Surface,6,Image 1,1,22,
