
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
2883,,Surface,4,Image 1,1,0,
4629,,Surface,4,Image 1,1,1,
4400,,Surface,4,Image 1,1,2,
3979,,Surface,4,Image 1,1,3,
4545,,Surface,4,Image 1,1,4,
3563,,Surface,4,Image 1,1,5,
4179,,Surface,4,Image 1,1,6,
4164,,Surface,4,Image 1,1,7,
3575,,Surface,4,Image 1,1,8,
3470,,Surface,4,Image 1,1,9,
3712,,Surface,4,Image 1,1,10,
3283,,Surface,4,Image 1,1,11,
4160,,Surface,4,Image 1,1,12,
3513,,Surface,4,Image 1,1,13,
4218,,Surface,4,Image 1,1,14,
3040,,Surface,4,Image 1,1,15,
3731,,Surface,4,Image 1,1,16,
4568,,Surface,4,Image 1,1,17,
3686,,Surface,4,Image 1,1,18,
3768,,Surface,4,Image 1,1,19,
4095,,Surface,4,Image 1,1,20,
2919,,Surface,4,Image 1,1,21,
4154,,Surface,4,Image 1,1,22,
