
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1499.96,,Surface,2,Image 1,1,0,
1033.06,,Surface,2,Image 1,1,1,
2956.54,,Surface,2,Image 1,1,2,
1290.25,,Surface,2,Image 1,1,3,
1585,,Surface,2,Image 1,1,4,
1359.26,,Surface,2,Image 1,1,5,
930.829,,Surface,2,Image 1,1,6,
2846.42,,Surface,2,Image 1,1,7,
1337.89,,Surface,2,Image 1,1,8,
1017.39,,Surface,2,Image 1,1,9,
1472.68,,Surface,2,Image 1,1,10,
3154.69,,Surface,2,Image 1,1,11,
1031.32,,Surface,2,Image 1,1,12,
3255.13,,Surface,2,Image 1,1,13,
1057.39,,Surface,2,Image 1,1,14,
10413.9,,Surface,2,Image 1,1,15,
1178.29,,Surface,2,Image 1,1,16,
812.927,,Surface,2,Image 1,1,17,
1448.02,,Surface,2,Image 1,1,18,
1887.02,,Surface,2,Image 1,1,19,
1142.94,,Surface,2,Image 1,1,20,
837.794,,Surface,2,Image 1,1,21,
932.017,,Surface,2,Image 1,1,22,
