
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.71774e+08,,Surface,6,Image 1,1,0,
3.27901e+07,,Surface,6,Image 1,1,1,
5.58233e+07,,Surface,6,Image 1,1,2,
7.42253e+07,,Surface,6,Image 1,1,3,
2.99916e+08,,Surface,6,Image 1,1,4,
8.46602e+07,,Surface,6,Image 1,1,5,
8.50606e+07,,Surface,6,Image 1,1,6,
4.56785e+08,,Surface,6,Image 1,1,7,
2.22297e+08,,Surface,6,Image 1,1,8,
6.21923e+08,,Surface,6,Image 1,1,9,
6.53821e+08,,Surface,6,Image 1,1,10,
5.21881e+08,,Surface,6,Image 1,1,11,
