
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
997.069,,Surface,8,Image 1,1,2,
422.763,,Surface,8,Image 1,1,3,
1309.07,,Surface,8,Image 1,1,4,
1494.27,,Surface,8,Image 1,1,5,
3421.34,,Surface,8,Image 1,1,6,
1411.71,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
3332.08,,Surface,8,Image 1,1,9,
537.774,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
2696.83,,Surface,8,Image 1,1,12,
266.953,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
5581.44,,Surface,8,Image 1,1,15,
601.807,,Surface,8,Image 1,1,16,
2541.79,,Surface,8,Image 1,1,17,
134.226,,Surface,8,Image 1,1,18,
0,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
