
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
3260,,Surface,4,Image 1,1,0,
3970,,Surface,4,Image 1,1,1,
4100,,Surface,4,Image 1,1,2,
4111,,Surface,4,Image 1,1,3,
3807,,Surface,4,Image 1,1,4,
3036,,Surface,4,Image 1,1,5,
3676,,Surface,4,Image 1,1,6,
2687,,Surface,4,Image 1,1,7,
3061,,Surface,4,Image 1,1,8,
3215,,Surface,4,Image 1,1,9,
4038,,Surface,4,Image 1,1,10,
2911,,Surface,4,Image 1,1,11,
3108,,Surface,4,Image 1,1,12,
3310,,Surface,4,Image 1,1,13,
3914,,Surface,4,Image 1,1,14,
3817,,Surface,4,Image 1,1,15,
3262,,Surface,4,Image 1,1,16,
3026,,Surface,4,Image 1,1,17,
3009,,Surface,4,Image 1,1,18,
3805,,Surface,4,Image 1,1,19,
3977,,Surface,4,Image 1,1,20,
