
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
6320.07,,Surface,5,Image 1,1,0,
6809.66,,Surface,5,Image 1,1,1,
6637.67,,Surface,5,Image 1,1,2,
5245.36,,Surface,5,Image 1,1,3,
6168.9,,Surface,5,Image 1,1,4,
4302.06,,Surface,5,Image 1,1,5,
7444.11,,Surface,5,Image 1,1,6,
5168.59,,Surface,5,Image 1,1,7,
4625.9,,Surface,5,Image 1,1,8,
5428.44,,Surface,5,Image 1,1,9,
3865.71,,Surface,5,Image 1,1,10,
4374.41,,Surface,5,Image 1,1,11,
4137.95,,Surface,5,Image 1,1,12,
5193.38,,Surface,5,Image 1,1,13,
3880.3,,Surface,5,Image 1,1,14,
2720.27,,Surface,5,Image 1,1,15,
8429.25,,Surface,5,Image 1,1,16,
4896.86,,Surface,5,Image 1,1,17,
6886.37,,Surface,5,Image 1,1,18,
8122.41,,Surface,5,Image 1,1,19,
5594.38,,Surface,5,Image 1,1,20,
