
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
7538.55,,Surface,1,Image 1,1,0,
7826.79,,Surface,1,Image 1,1,1,
7206.37,,Surface,1,Image 1,1,2,
6000.51,,Surface,1,Image 1,1,3,
8406.85,,Surface,1,Image 1,1,4,
6275.81,,Surface,1,Image 1,1,5,
7557.91,,Surface,1,Image 1,1,6,
6723.47,,Surface,1,Image 1,1,7,
4969.99,,Surface,1,Image 1,1,8,
6832.09,,Surface,1,Image 1,1,9,
5471.82,,Surface,1,Image 1,1,10,
5138.09,,Surface,1,Image 1,1,11,
3941.06,,Surface,1,Image 1,1,12,
5583.48,,Surface,1,Image 1,1,13,
4570.75,,Surface,1,Image 1,1,14,
3569.09,,Surface,1,Image 1,1,15,
8688.18,,Surface,1,Image 1,1,16,
6441.64,,Surface,1,Image 1,1,17,
7438.07,,Surface,1,Image 1,1,18,
8320.78,,Surface,1,Image 1,1,19,
5607.35,,Surface,1,Image 1,1,20,
