
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7280.2,,Surface,3,Image 1,1,0,
5729.96,,Surface,3,Image 1,1,1,
8246.99,,Surface,3,Image 1,1,2,
5267.53,,Surface,3,Image 1,1,3,
4951.93,,Surface,3,Image 1,1,4,
5696.71,,Surface,3,Image 1,1,5,
7020.92,,Surface,3,Image 1,1,6,
6256.57,,Surface,3,Image 1,1,7,
8825.21,,Surface,3,Image 1,1,8,
6692.11,,Surface,3,Image 1,1,9,
4654.06,,Surface,3,Image 1,1,10,
5980.09,,Surface,3,Image 1,1,11,
6366.17,,Surface,3,Image 1,1,12,
8797.98,,Surface,3,Image 1,1,13,
8123.73,,Surface,3,Image 1,1,14,
6418.54,,Surface,3,Image 1,1,15,
8164.71,,Surface,3,Image 1,1,16,
6081.25,,Surface,3,Image 1,1,17,
8219.09,,Surface,3,Image 1,1,18,
7741.16,,Surface,3,Image 1,1,19,
6576.99,,Surface,3,Image 1,1,20,
