
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
8.7287e+09,,Surface,4,Image 1,1,0,
8.29864e+08,,Surface,4,Image 1,1,1,
5.53014e+08,,Surface,4,Image 1,1,2,
1.94388e+09,,Surface,4,Image 1,1,3,
1.34306e+09,,Surface,4,Image 1,1,4,
1.37967e+10,,Surface,4,Image 1,1,5,
6.46555e+08,,Surface,4,Image 1,1,6,
1.46439e+10,,Surface,4,Image 1,1,7,
9.35766e+08,,Surface,4,Image 1,1,8,
7.6041e+09,,Surface,4,Image 1,1,9,
5.61617e+08,,Surface,4,Image 1,1,10,
3.68153e+09,,Surface,4,Image 1,1,11,
5.45546e+08,,Surface,4,Image 1,1,12,
1.00563e+09,,Surface,4,Image 1,1,13,
6.91104e+08,,Surface,4,Image 1,1,14,
4.72561e+09,,Surface,4,Image 1,1,15,
2.38368e+09,,Surface,4,Image 1,1,16,
1.94041e+10,,Surface,4,Image 1,1,17,
7.25491e+09,,Surface,4,Image 1,1,18,
7.52257e+08,,Surface,4,Image 1,1,19,
1.59983e+09,,Surface,4,Image 1,1,20,
