
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.21757e+09,,Surface,7,Image 1,1,0,
3.21922e+08,,Surface,7,Image 1,1,1,
4.35716e+08,,Surface,7,Image 1,1,2,
5.87082e+08,,Surface,7,Image 1,1,3,
3.78524e+08,,Surface,7,Image 1,1,4,
5.18561e+09,,Surface,7,Image 1,1,5,
2.65588e+08,,Surface,7,Image 1,1,6,
5.99966e+09,,Surface,7,Image 1,1,7,
6.23045e+08,,Surface,7,Image 1,1,8,
3.57694e+09,,Surface,7,Image 1,1,9,
9.62572e+07,,Surface,7,Image 1,1,10,
1.61215e+09,,Surface,7,Image 1,1,11,
2.23848e+08,,Surface,7,Image 1,1,12,
5.35929e+08,,Surface,7,Image 1,1,13,
4.19535e+08,,Surface,7,Image 1,1,14,
1.89493e+09,,Surface,7,Image 1,1,15,
1.76247e+09,,Surface,7,Image 1,1,16,
9.09465e+09,,Surface,7,Image 1,1,17,
4.52489e+09,,Surface,7,Image 1,1,18,
5.32406e+08,,Surface,7,Image 1,1,19,
7.85565e+08,,Surface,7,Image 1,1,20,
