
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
9067.4,,Surface,4,Image 1,1,0,
10715.6,,Surface,4,Image 1,1,1,
16857.7,,Surface,4,Image 1,1,2,
11133.4,,Surface,4,Image 1,1,3,
7838.39,,Surface,4,Image 1,1,4,
10549.7,,Surface,4,Image 1,1,5,
7670.18,,Surface,4,Image 1,1,6,
7748.17,,Surface,4,Image 1,1,7,
8192.61,,Surface,4,Image 1,1,8,
7151.68,,Surface,4,Image 1,1,9,
8254.97,,Surface,4,Image 1,1,10,
7880.6,,Surface,4,Image 1,1,11,
9644.77,,Surface,4,Image 1,1,12,
8422.68,,Surface,4,Image 1,1,13,
13443.4,,Surface,4,Image 1,1,14,
8371.87,,Surface,4,Image 1,1,15,
14958.2,,Surface,4,Image 1,1,16,
10174.4,,Surface,4,Image 1,1,17,
8115.62,,Surface,4,Image 1,1,18,
10223.4,,Surface,4,Image 1,1,19,
7308.57,,Surface,4,Image 1,1,20,
9131.38,,Surface,4,Image 1,1,21,
8651.24,,Surface,4,Image 1,1,22,
11855.7,,Surface,4,Image 1,1,23,
10308.5,,Surface,4,Image 1,1,24,
13646.1,,Surface,4,Image 1,1,25,
8276.21,,Surface,4,Image 1,1,26,
12581.1,,Surface,4,Image 1,1,27,
