
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3006.32,,Surface,5,Image 1,1,0,
7599.46,,Surface,5,Image 1,1,1,
5271.6,,Surface,5,Image 1,1,2,
3965.38,,Surface,5,Image 1,1,3,
4308.35,,Surface,5,Image 1,1,4,
4176.69,,Surface,5,Image 1,1,5,
917.931,,Surface,5,Image 1,1,6,
839.229,,Surface,5,Image 1,1,7,
3066.38,,Surface,5,Image 1,1,8,
2047.32,,Surface,5,Image 1,1,9,
2680.98,,Surface,5,Image 1,1,10,
1828.89,,Surface,5,Image 1,1,11,
4120.52,,Surface,5,Image 1,1,12,
3979.35,,Surface,5,Image 1,1,13,
3085.32,,Surface,5,Image 1,1,14,
891.612,,Surface,5,Image 1,1,15,
3879.32,,Surface,5,Image 1,1,16,
6442.91,,Surface,5,Image 1,1,17,
1136.17,,Surface,5,Image 1,1,18,
4139.05,,Surface,5,Image 1,1,19,
3523.88,,Surface,5,Image 1,1,20,
4865.84,,Surface,5,Image 1,1,21,
1743.24,,Surface,5,Image 1,1,22,
3718.56,,Surface,5,Image 1,1,23,
5502.93,,Surface,5,Image 1,1,24,
4656.66,,Surface,5,Image 1,1,25,
2235.77,,Surface,5,Image 1,1,26,
6240.67,,Surface,5,Image 1,1,27,
