
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
5059.62,,Surface,4,Image 1,1,0,
8747.8,,Surface,4,Image 1,1,1,
15116.5,,Surface,4,Image 1,1,2,
10181.9,,Surface,4,Image 1,1,3,
3118.52,,Surface,4,Image 1,1,4,
9215.46,,Surface,4,Image 1,1,5,
2435.74,,Surface,4,Image 1,1,6,
2665.53,,Surface,4,Image 1,1,7,
2738.56,,Surface,4,Image 1,1,8,
2247.74,,Surface,4,Image 1,1,9,
3120.82,,Surface,4,Image 1,1,10,
2625.15,,Surface,4,Image 1,1,11,
7624.42,,Surface,4,Image 1,1,12,
3204.08,,Surface,4,Image 1,1,13,
11987.8,,Surface,4,Image 1,1,14,
3059.34,,Surface,4,Image 1,1,15,
13149.1,,Surface,4,Image 1,1,16,
7714.88,,Surface,4,Image 1,1,17,
2863.05,,Surface,4,Image 1,1,18,
6736.73,,Surface,4,Image 1,1,19,
2082.71,,Surface,4,Image 1,1,20,
5473.72,,Surface,4,Image 1,1,21,
3357.75,,Surface,4,Image 1,1,22,
8161.17,,Surface,4,Image 1,1,23,
6032.76,,Surface,4,Image 1,1,24,
12471,,Surface,4,Image 1,1,25,
4008.05,,Surface,4,Image 1,1,26,
10307.1,,Surface,4,Image 1,1,27,
