
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.14067e+08,,Surface,4,Image 1,1,0,
1.77185e+09,,Surface,4,Image 1,1,1,
2.33292e+10,,Surface,4,Image 1,1,2,
3.1274e+09,,Surface,4,Image 1,1,3,
1.16685e+09,,Surface,4,Image 1,1,4,
4.45728e+09,,Surface,4,Image 1,1,5,
5.80234e+08,,Surface,4,Image 1,1,6,
4.28334e+08,,Surface,4,Image 1,1,7,
3.51807e+08,,Surface,4,Image 1,1,8,
7.76679e+08,,Surface,4,Image 1,1,9,
5.65854e+08,,Surface,4,Image 1,1,10,
4.05528e+08,,Surface,4,Image 1,1,11,
7.78021e+09,,Surface,4,Image 1,1,12,
5.86278e+08,,Surface,4,Image 1,1,13,
1.3281e+10,,Surface,4,Image 1,1,14,
4.63048e+08,,Surface,4,Image 1,1,15,
6.50962e+09,,Surface,4,Image 1,1,16,
2.15288e+09,,Surface,4,Image 1,1,17,
3.97641e+08,,Surface,4,Image 1,1,18,
9.53435e+08,,Surface,4,Image 1,1,19,
3.07267e+08,,Surface,4,Image 1,1,20,
1.07915e+10,,Surface,4,Image 1,1,21,
6.36679e+08,,Surface,4,Image 1,1,22,
4.17273e+08,,Surface,4,Image 1,1,23,
5.19755e+08,,Surface,4,Image 1,1,24,
1.46675e+10,,Surface,4,Image 1,1,25,
4.56921e+08,,Surface,4,Image 1,1,26,
5.09561e+08,,Surface,4,Image 1,1,27,
