
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1320.15,,Surface,6,Image 1,1,0,
1545.18,,Surface,6,Image 1,1,1,
1841.26,,Surface,6,Image 1,1,2,
1379.99,,Surface,6,Image 1,1,3,
1237.03,,Surface,6,Image 1,1,4,
1494.96,,Surface,6,Image 1,1,5,
1028.01,,Surface,6,Image 1,1,6,
894.971,,Surface,6,Image 1,1,7,
1561.26,,Surface,6,Image 1,1,8,
2393.57,,Surface,6,Image 1,1,9,
1522.43,,Surface,6,Image 1,1,10,
2388.05,,Surface,6,Image 1,1,11,
1958.62,,Surface,6,Image 1,1,12,
1800.12,,Surface,6,Image 1,1,13,
1059.49,,Surface,6,Image 1,1,14,
986.136,,Surface,6,Image 1,1,15,
1673.14,,Surface,6,Image 1,1,16,
2375.47,,Surface,6,Image 1,1,17,
1059.58,,Surface,6,Image 1,1,18,
1642.92,,Surface,6,Image 1,1,19,
1672.71,,Surface,6,Image 1,1,20,
1496.94,,Surface,6,Image 1,1,21,
1187.14,,Surface,6,Image 1,1,22,
1171.5,,Surface,6,Image 1,1,23,
886.579,,Surface,6,Image 1,1,24,
1952.69,,Surface,6,Image 1,1,25,
1233.34,,Surface,6,Image 1,1,26,
1010.92,,Surface,6,Image 1,1,27,
