
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
621,,Surface,3,Image 1,1,0,
480,,Surface,3,Image 1,1,1,
419,,Surface,3,Image 1,1,2,
521,,Surface,3,Image 1,1,3,
565,,Surface,3,Image 1,1,4,
37,,Surface,3,Image 1,1,5,
658,,Surface,3,Image 1,1,6,
770,,Surface,3,Image 1,1,7,
612,,Surface,3,Image 1,1,8,
832,,Surface,3,Image 1,1,9,
640,,Surface,3,Image 1,1,10,
475,,Surface,3,Image 1,1,11,
243,,Surface,3,Image 1,1,12,
469,,Surface,3,Image 1,1,13,
59,,Surface,3,Image 1,1,14,
660,,Surface,3,Image 1,1,15,
100,,Surface,3,Image 1,1,16,
693,,Surface,3,Image 1,1,17,
779,,Surface,3,Image 1,1,18,
600,,Surface,3,Image 1,1,19,
286,,Surface,3,Image 1,1,20,
399,,Surface,3,Image 1,1,21,
742,,Surface,3,Image 1,1,22,
1000,,Surface,3,Image 1,1,23,
307,,Surface,3,Image 1,1,24,
236,,Surface,3,Image 1,1,25,
571,,Surface,3,Image 1,1,26,
872,,Surface,3,Image 1,1,27,
