
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
1.43895e+06,,Surface,7,Image 1,1,1,
4.20593e+08,,Surface,7,Image 1,1,2,
1.18653e+06,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
3.36557e+06,,Surface,7,Image 1,1,5,
123511,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
1.05056e+06,,Surface,7,Image 1,1,8,
4.09496e+06,,Surface,7,Image 1,1,9,
357932,,Surface,7,Image 1,1,10,
4.60776e+06,,Surface,7,Image 1,1,11,
3.85591e+07,,Surface,7,Image 1,1,12,
1.46496e+06,,Surface,7,Image 1,1,13,
4.34307e+06,,Surface,7,Image 1,1,14,
0,,Surface,7,Image 1,1,15,
4.06995e+07,,Surface,7,Image 1,1,16,
3.40121e+07,,Surface,7,Image 1,1,17,
0,,Surface,7,Image 1,1,18,
1.06219e+06,,Surface,7,Image 1,1,19,
782683,,Surface,7,Image 1,1,20,
1.80752e+07,,Surface,7,Image 1,1,21,
452882,,Surface,7,Image 1,1,22,
0,,Surface,7,Image 1,1,23,
0,,Surface,7,Image 1,1,24,
1.20209e+08,,Surface,7,Image 1,1,25,
0,,Surface,7,Image 1,1,26,
0,,Surface,7,Image 1,1,27,
