
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
156,,Surface,2,Image 1,1,0,
117,,Surface,2,Image 1,1,1,
20,,Surface,2,Image 1,1,2,
52,,Surface,2,Image 1,1,3,
75,,Surface,2,Image 1,1,4,
52,,Surface,2,Image 1,1,5,
84,,Surface,2,Image 1,1,6,
52,,Surface,2,Image 1,1,7,
18,,Surface,2,Image 1,1,8,
133,,Surface,2,Image 1,1,9,
121,,Surface,2,Image 1,1,10,
217,,Surface,2,Image 1,1,11,
26,,Surface,2,Image 1,1,12,
152,,Surface,2,Image 1,1,13,
0,,Surface,2,Image 1,1,14,
144,,Surface,2,Image 1,1,15,
0,,Surface,2,Image 1,1,16,
67,,Surface,2,Image 1,1,17,
142,,Surface,2,Image 1,1,18,
96,,Surface,2,Image 1,1,19,
82,,Surface,2,Image 1,1,20,
44,,Surface,2,Image 1,1,21,
20,,Surface,2,Image 1,1,22,
57,,Surface,2,Image 1,1,23,
23,,Surface,2,Image 1,1,24,
15,,Surface,2,Image 1,1,25,
61,,Surface,2,Image 1,1,26,
86,,Surface,2,Image 1,1,27,
