
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
276.223,,Surface,8,Image 1,1,0,
1351.5,,Surface,8,Image 1,1,1,
3836.39,,Surface,8,Image 1,1,2,
167.138,,Surface,8,Image 1,1,3,
454.265,,Surface,8,Image 1,1,4,
1131.17,,Surface,8,Image 1,1,5,
942.634,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
1028.96,,Surface,8,Image 1,1,8,
542.049,,Surface,8,Image 1,1,9,
459.211,,Surface,8,Image 1,1,10,
1307.93,,Surface,8,Image 1,1,11,
1370.99,,Surface,8,Image 1,1,12,
1065.01,,Surface,8,Image 1,1,13,
414.025,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
1863.12,,Surface,8,Image 1,1,16,
1993.14,,Surface,8,Image 1,1,17,
1710.75,,Surface,8,Image 1,1,18,
2837.66,,Surface,8,Image 1,1,19,
1303.43,,Surface,8,Image 1,1,20,
1146.31,,Surface,8,Image 1,1,21,
207.997,,Surface,8,Image 1,1,22,
0,,Surface,8,Image 1,1,23,
0,,Surface,8,Image 1,1,24,
1603.74,,Surface,8,Image 1,1,25,
0,,Surface,8,Image 1,1,26,
0,,Surface,8,Image 1,1,27,
