
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1073.37,,Surface,2,Image 1,1,0,
1871.74,,Surface,2,Image 1,1,1,
1896.6,,Surface,2,Image 1,1,2,
1086.97,,Surface,2,Image 1,1,3,
1125.11,,Surface,2,Image 1,1,4,
1771.78,,Surface,2,Image 1,1,5,
2173.42,,Surface,2,Image 1,1,6,
913.028,,Surface,2,Image 1,1,7,
1637.45,,Surface,2,Image 1,1,8,
2037.95,,Surface,2,Image 1,1,9,
1197.58,,Surface,2,Image 1,1,10,
2347.9,,Surface,2,Image 1,1,11,
2555.7,,Surface,2,Image 1,1,12,
1561.88,,Surface,2,Image 1,1,13,
1163.86,,Surface,2,Image 1,1,14,
906.199,,Surface,2,Image 1,1,15,
2080.31,,Surface,2,Image 1,1,16,
3023.53,,Surface,2,Image 1,1,17,
2038.92,,Surface,2,Image 1,1,18,
2107.9,,Surface,2,Image 1,1,19,
2962.63,,Surface,2,Image 1,1,20,
2025.39,,Surface,2,Image 1,1,21,
931.514,,Surface,2,Image 1,1,22,
883.438,,Surface,2,Image 1,1,23,
746.066,,Surface,2,Image 1,1,24,
2176.36,,Surface,2,Image 1,1,25,
990.659,,Surface,2,Image 1,1,26,
862.874,,Surface,2,Image 1,1,27,
