
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
8.70235,,Surface,7,Image 1,1,1,
303.921,,Surface,7,Image 1,1,2,
4.22401,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
7.96576,,Surface,7,Image 1,1,5,
1.63271,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
24.4646,,Surface,7,Image 1,1,8,
37.7065,,Surface,7,Image 1,1,9,
5.2217,,Surface,7,Image 1,1,10,
89.5423,,Surface,7,Image 1,1,11,
47.8,,Surface,7,Image 1,1,12,
21.0461,,Surface,7,Image 1,1,13,
4.39618,,Surface,7,Image 1,1,14,
0,,Surface,7,Image 1,1,15,
93.5221,,Surface,7,Image 1,1,16,
160.74,,Surface,7,Image 1,1,17,
0,,Surface,7,Image 1,1,18,
11.3896,,Surface,7,Image 1,1,19,
18.6167,,Surface,7,Image 1,1,20,
15.2946,,Surface,7,Image 1,1,21,
6.15379,,Surface,7,Image 1,1,22,
0,,Surface,7,Image 1,1,23,
0,,Surface,7,Image 1,1,24,
111.837,,Surface,7,Image 1,1,25,
0,,Surface,7,Image 1,1,26,
0,,Surface,7,Image 1,1,27,
