
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3651.3,,Surface,3,Image 1,1,0,
4242.66,,Surface,3,Image 1,1,1,
3713.04,,Surface,3,Image 1,1,2,
5261.44,,Surface,3,Image 1,1,3,
2346.41,,Surface,3,Image 1,1,4,
4395.43,,Surface,3,Image 1,1,5,
4576.82,,Surface,3,Image 1,1,6,
2696.16,,Surface,3,Image 1,1,7,
3054.42,,Surface,3,Image 1,1,8,
5357.1,,Surface,3,Image 1,1,9,
3253.76,,Surface,3,Image 1,1,10,
3343.77,,Surface,3,Image 1,1,11,
3818.79,,Surface,3,Image 1,1,12,
5778.6,,Surface,3,Image 1,1,13,
3503.92,,Surface,3,Image 1,1,14,
2878.66,,Surface,3,Image 1,1,15,
2910.73,,Surface,3,Image 1,1,16,
3364.4,,Surface,3,Image 1,1,17,
3573.39,,Surface,3,Image 1,1,18,
3300.61,,Surface,3,Image 1,1,19,
