
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
15169.5,,Surface,4,Image 1,1,0,
10086.7,,Surface,4,Image 1,1,1,
14024.1,,Surface,4,Image 1,1,2,
11681.4,,Surface,4,Image 1,1,3,
7682.92,,Surface,4,Image 1,1,4,
13756.6,,Surface,4,Image 1,1,5,
9656.28,,Surface,4,Image 1,1,6,
8668.29,,Surface,4,Image 1,1,7,
7935.1,,Surface,4,Image 1,1,8,
8817.67,,Surface,4,Image 1,1,9,
11319.3,,Surface,4,Image 1,1,10,
8031.49,,Surface,4,Image 1,1,11,
10525,,Surface,4,Image 1,1,12,
8952.11,,Surface,4,Image 1,1,13,
8154.79,,Surface,4,Image 1,1,14,
7587.91,,Surface,4,Image 1,1,15,
8170.47,,Surface,4,Image 1,1,16,
11903.2,,Surface,4,Image 1,1,17,
12253.5,,Surface,4,Image 1,1,18,
9237.83,,Surface,4,Image 1,1,19,
