
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
815.931,,Surface,6,Image 1,1,0,
752.702,,Surface,6,Image 1,1,1,
753.999,,Surface,6,Image 1,1,2,
831.239,,Surface,6,Image 1,1,3,
1137.42,,Surface,6,Image 1,1,4,
851.191,,Surface,6,Image 1,1,5,
906.689,,Surface,6,Image 1,1,6,
680.91,,Surface,6,Image 1,1,7,
781.686,,Surface,6,Image 1,1,8,
962.984,,Surface,6,Image 1,1,9,
715.315,,Surface,6,Image 1,1,10,
1058.08,,Surface,6,Image 1,1,11,
846.56,,Surface,6,Image 1,1,12,
959.686,,Surface,6,Image 1,1,13,
945.484,,Surface,6,Image 1,1,14,
1074.63,,Surface,6,Image 1,1,15,
871.69,,Surface,6,Image 1,1,16,
1210.12,,Surface,6,Image 1,1,17,
909.486,,Surface,6,Image 1,1,18,
921.87,,Surface,6,Image 1,1,19,
