
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.74345e+08,,Surface,6,Image 1,1,0,
2.68249e+08,,Surface,6,Image 1,1,1,
3.35892e+08,,Surface,6,Image 1,1,2,
3.70194e+07,,Surface,6,Image 1,1,3,
4.05328e+07,,Surface,6,Image 1,1,4,
6.88213e+08,,Surface,6,Image 1,1,5,
1.45421e+08,,Surface,6,Image 1,1,6,
9.27223e+07,,Surface,6,Image 1,1,7,
4.4767e+07,,Surface,6,Image 1,1,8,
5.23156e+07,,Surface,6,Image 1,1,9,
3.63321e+07,,Surface,6,Image 1,1,10,
1.2847e+08,,Surface,6,Image 1,1,11,
1.22576e+08,,Surface,6,Image 1,1,12,
3.16381e+07,,Surface,6,Image 1,1,13,
4.47539e+07,,Surface,6,Image 1,1,14,
3.22114e+07,,Surface,6,Image 1,1,15,
2.17499e+07,,Surface,6,Image 1,1,16,
6.61221e+08,,Surface,6,Image 1,1,17,
1.70618e+09,,Surface,6,Image 1,1,18,
1.0911e+08,,Surface,6,Image 1,1,19,
