
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
521,,Surface,3,Image 1,1,0,
289,,Surface,3,Image 1,1,1,
454,,Surface,3,Image 1,1,2,
479,,Surface,3,Image 1,1,3,
197,,Surface,3,Image 1,1,4,
363,,Surface,3,Image 1,1,5,
503,,Surface,3,Image 1,1,6,
471,,Surface,3,Image 1,1,7,
467,,Surface,3,Image 1,1,8,
577,,Surface,3,Image 1,1,9,
507,,Surface,3,Image 1,1,10,
544,,Surface,3,Image 1,1,11,
538,,Surface,3,Image 1,1,12,
631,,Surface,3,Image 1,1,13,
740,,Surface,3,Image 1,1,14,
584,,Surface,3,Image 1,1,15,
663,,Surface,3,Image 1,1,16,
473,,Surface,3,Image 1,1,17,
281,,Surface,3,Image 1,1,18,
584,,Surface,3,Image 1,1,19,
