
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1364.46,,Surface,2,Image 1,1,0,
1303.05,,Surface,2,Image 1,1,1,
1308.1,,Surface,2,Image 1,1,2,
1459.89,,Surface,2,Image 1,1,3,
1707.5,,Surface,2,Image 1,1,4,
1399.73,,Surface,2,Image 1,1,5,
1522.72,,Surface,2,Image 1,1,6,
1558.11,,Surface,2,Image 1,1,7,
1497.41,,Surface,2,Image 1,1,8,
1543.54,,Surface,2,Image 1,1,9,
1341.76,,Surface,2,Image 1,1,10,
1616.49,,Surface,2,Image 1,1,11,
1566.47,,Surface,2,Image 1,1,12,
1515.2,,Surface,2,Image 1,1,13,
1651.16,,Surface,2,Image 1,1,14,
1797.64,,Surface,2,Image 1,1,15,
1658.61,,Surface,2,Image 1,1,16,
1718.63,,Surface,2,Image 1,1,17,
1534.71,,Surface,2,Image 1,1,18,
1600.43,,Surface,2,Image 1,1,19,
