
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.07187e+08,,Surface,4,Image 1,1,0,
1.79162e+09,,Surface,4,Image 1,1,1,
8.35934e+08,,Surface,4,Image 1,1,2,
2.87145e+10,,Surface,4,Image 1,1,3,
1.02175e+09,,Surface,4,Image 1,1,4,
1.92805e+09,,Surface,4,Image 1,1,5,
6.80584e+09,,Surface,4,Image 1,1,6,
3.61738e+08,,Surface,4,Image 1,1,7,
1.85171e+09,,Surface,4,Image 1,1,8,
1.10815e+09,,Surface,4,Image 1,1,9,
2.71899e+10,,Surface,4,Image 1,1,10,
7.6277e+09,,Surface,4,Image 1,1,11,
4.57487e+08,,Surface,4,Image 1,1,12,
6.36295e+09,,Surface,4,Image 1,1,13,
4.38493e+09,,Surface,4,Image 1,1,14,
7.46542e+08,,Surface,4,Image 1,1,15,
3.38053e+09,,Surface,4,Image 1,1,16,
7.64685e+09,,Surface,4,Image 1,1,17,
