
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5089.28,,Surface,1,Image 1,1,0,
3426.6,,Surface,1,Image 1,1,1,
2774.17,,Surface,1,Image 1,1,2,
3073.94,,Surface,1,Image 1,1,3,
3706.23,,Surface,1,Image 1,1,4,
3469.54,,Surface,1,Image 1,1,5,
4590.39,,Surface,1,Image 1,1,6,
1463.18,,Surface,1,Image 1,1,7,
5917.73,,Surface,1,Image 1,1,8,
2264.13,,Surface,1,Image 1,1,9,
2728.67,,Surface,1,Image 1,1,10,
3260.27,,Surface,1,Image 1,1,11,
3296.03,,Surface,1,Image 1,1,12,
3030.43,,Surface,1,Image 1,1,13,
3826.33,,Surface,1,Image 1,1,14,
2370.27,,Surface,1,Image 1,1,15,
3719.28,,Surface,1,Image 1,1,16,
2188.87,,Surface,1,Image 1,1,17,
