
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.0974e+08,,Surface,5,Image 1,1,0,
3.30895e+08,,Surface,5,Image 1,1,1,
9.16217e+07,,Surface,5,Image 1,1,2,
2.99006e+09,,Surface,5,Image 1,1,3,
1.96474e+08,,Surface,5,Image 1,1,4,
3.43216e+08,,Surface,5,Image 1,1,5,
1.26218e+09,,Surface,5,Image 1,1,6,
1.36738e+07,,Surface,5,Image 1,1,7,
5.95756e+08,,Surface,5,Image 1,1,8,
1.11282e+08,,Surface,5,Image 1,1,9,
2.31032e+09,,Surface,5,Image 1,1,10,
9.80065e+08,,Surface,5,Image 1,1,11,
3.31151e+07,,Surface,5,Image 1,1,12,
7.04697e+08,,Surface,5,Image 1,1,13,
5.56188e+08,,Surface,5,Image 1,1,14,
7.01738e+07,,Surface,5,Image 1,1,15,
5.71889e+08,,Surface,5,Image 1,1,16,
5.08594e+08,,Surface,5,Image 1,1,17,
