
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
121.604,,Surface,7,Image 1,1,1,
38.6553,,Surface,7,Image 1,1,2,
168.763,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
41.1618,,Surface,7,Image 1,1,5,
20.033,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
584.368,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
6.60019,,Surface,7,Image 1,1,10,
5.51959,,Surface,7,Image 1,1,11,
2.73427,,Surface,7,Image 1,1,12,
114.331,,Surface,7,Image 1,1,13,
15.5526,,Surface,7,Image 1,1,14,
0,,Surface,7,Image 1,1,15,
24.9199,,Surface,7,Image 1,1,16,
28.6879,,Surface,7,Image 1,1,17,
