
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
348.746,146.574,12.3888,um,Surface,Position,1,0,
334.884,203.351,12.7758,um,Surface,Position,1,1,
162.108,329.307,8.54868,um,Surface,Position,1,2,
254.76,282.904,12.8945,um,Surface,Position,1,3,
96.6699,331.27,13.2897,um,Surface,Position,1,4,
270.743,165.404,13.4081,um,Surface,Position,1,5,
152.12,281.659,11.0779,um,Surface,Position,1,6,
66.4841,325.908,11.3716,um,Surface,Position,1,7,
136.724,248.027,11.0478,um,Surface,Position,1,8,
277.492,98.8582,10.2813,um,Surface,Position,1,9,
224.735,215.277,13.2877,um,Surface,Position,1,10,
82.4587,230.867,15.4289,um,Surface,Position,1,11,
21.0382,260.416,8.71999,um,Surface,Position,1,12,
274.041,12.4519,11.8477,um,Surface,Position,1,13,
124.816,117.397,9.66811,um,Surface,Position,1,14,
217.285,9.11829,8.64278,um,Surface,Position,1,15,
166.118,29.5201,10.3105,um,Surface,Position,1,16,
27.7552,15.1593,13.6577,um,Surface,Position,1,17,
