
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3649.51,,Surface,3,Image 1,1,0,
4130.78,,Surface,3,Image 1,1,1,
2754.11,,Surface,3,Image 1,1,2,
3810.77,,Surface,3,Image 1,1,3,
4805.03,,Surface,3,Image 1,1,4,
4420.61,,Surface,3,Image 1,1,5,
4781.21,,Surface,3,Image 1,1,6,
3294.04,,Surface,3,Image 1,1,7,
6796.88,,Surface,3,Image 1,1,8,
6787.18,,Surface,3,Image 1,1,9,
4147.84,,Surface,3,Image 1,1,10,
4803.28,,Surface,3,Image 1,1,11,
2762.96,,Surface,3,Image 1,1,12,
3970.12,,Surface,3,Image 1,1,13,
5976.68,,Surface,3,Image 1,1,14,
3772.25,,Surface,3,Image 1,1,15,
6253.5,,Surface,3,Image 1,1,16,
3496.56,,Surface,3,Image 1,1,17,
