
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.28508e+08,,Surface,1,Image 1,1,0,
5.54924e+08,,Surface,1,Image 1,1,1,
2.41797e+08,,Surface,1,Image 1,1,2,
5.70839e+09,,Surface,1,Image 1,1,3,
3.39153e+08,,Surface,1,Image 1,1,4,
6.59324e+08,,Surface,1,Image 1,1,5,
1.6596e+09,,Surface,1,Image 1,1,6,
5.61685e+07,,Surface,1,Image 1,1,7,
7.46433e+08,,Surface,1,Image 1,1,8,
1.89931e+08,,Surface,1,Image 1,1,9,
4.85164e+09,,Surface,1,Image 1,1,10,
1.44817e+09,,Surface,1,Image 1,1,11,
1.70998e+08,,Surface,1,Image 1,1,12,
1.39214e+09,,Surface,1,Image 1,1,13,
8.86627e+08,,Surface,1,Image 1,1,14,
1.64099e+08,,Surface,1,Image 1,1,15,
7.82202e+08,,Surface,1,Image 1,1,16,
1.0532e+09,,Surface,1,Image 1,1,17,
