
Intensity StdDev Ch=9 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,9,Image 1,1,0,
1371.04,,Surface,9,Image 1,1,1,
1541.83,,Surface,9,Image 1,1,2,
2208.11,,Surface,9,Image 1,1,3,
0,,Surface,9,Image 1,1,4,
1080.25,,Surface,9,Image 1,1,5,
155.858,,Surface,9,Image 1,1,6,
0,,Surface,9,Image 1,1,7,
4132.06,,Surface,9,Image 1,1,8,
236.028,,Surface,9,Image 1,1,9,
863.695,,Surface,9,Image 1,1,10,
582.538,,Surface,9,Image 1,1,11,
247.063,,Surface,9,Image 1,1,12,
1675.62,,Surface,9,Image 1,1,13,
925.362,,Surface,9,Image 1,1,14,
0,,Surface,9,Image 1,1,15,
665.969,,Surface,9,Image 1,1,16,
1161.72,,Surface,9,Image 1,1,17,
