
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2948.09,,Surface,3,Image 1,1,0,
2945.11,,Surface,3,Image 1,1,1,
3745.97,,Surface,3,Image 1,1,2,
3651.79,,Surface,3,Image 1,1,3,
3666.79,,Surface,3,Image 1,1,4,
5294.01,,Surface,3,Image 1,1,5,
1919.2,,Surface,3,Image 1,1,6,
3041.15,,Surface,3,Image 1,1,7,
2430.1,,Surface,3,Image 1,1,8,
4095.73,,Surface,3,Image 1,1,9,
3364.92,,Surface,3,Image 1,1,10,
3450.06,,Surface,3,Image 1,1,11,
4289.05,,Surface,3,Image 1,1,12,
2576.66,,Surface,3,Image 1,1,13,
2745.75,,Surface,3,Image 1,1,14,
