
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3964.47,,Surface,1,Image 1,1,0,
3741.64,,Surface,1,Image 1,1,1,
2609.99,,Surface,1,Image 1,1,2,
5703.41,,Surface,1,Image 1,1,3,
5462.74,,Surface,1,Image 1,1,4,
4056.24,,Surface,1,Image 1,1,5,
2758.48,,Surface,1,Image 1,1,6,
4811.38,,Surface,1,Image 1,1,7,
2193.56,,Surface,1,Image 1,1,8,
4879.67,,Surface,1,Image 1,1,9,
4864.6,,Surface,1,Image 1,1,10,
2491.47,,Surface,1,Image 1,1,11,
5712.11,,Surface,1,Image 1,1,12,
1830.98,,Surface,1,Image 1,1,13,
6026.3,,Surface,1,Image 1,1,14,
