
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2454.79,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
1491.47,,Surface,7,Image 1,1,3,
868.103,,Surface,7,Image 1,1,4,
821.896,,Surface,7,Image 1,1,5,
0,,Surface,7,Image 1,1,6,
4834.98,,Surface,7,Image 1,1,7,
521.321,,Surface,7,Image 1,1,8,
510.743,,Surface,7,Image 1,1,9,
570.755,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
159.837,,Surface,7,Image 1,1,12,
1439.19,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
