
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4464.6,,Surface,8,Image 1,1,0,
768.111,,Surface,8,Image 1,1,1,
1024.45,,Surface,8,Image 1,1,2,
2821.67,,Surface,8,Image 1,1,3,
2630.25,,Surface,8,Image 1,1,4,
827.408,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
5040.51,,Surface,8,Image 1,1,7,
1970.88,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
713.829,,Surface,8,Image 1,1,10,
301.268,,Surface,8,Image 1,1,11,
939.557,,Surface,8,Image 1,1,12,
2469.92,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
