
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
38.1582,,Surface,5,Image 1,1,0,
15.544,,Surface,5,Image 1,1,1,
13.564,,Surface,5,Image 1,1,2,
16.624,,Surface,5,Image 1,1,3,
87.4609,,Surface,5,Image 1,1,4,
15.6318,,Surface,5,Image 1,1,5,
4.574,,Surface,5,Image 1,1,6,
16.112,,Surface,5,Image 1,1,7,
0,,Surface,5,Image 1,1,8,
8.2793,,Surface,5,Image 1,1,9,
23.2,,Surface,5,Image 1,1,10,
8.864,,Surface,5,Image 1,1,11,
0,,Surface,5,Image 1,1,12,
5.626,,Surface,5,Image 1,1,13,
18.974,,Surface,5,Image 1,1,14,
