
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
9.87401e+09,,Surface,1,Image 1,1,0,
1.3201e+09,,Surface,1,Image 1,1,1,
1.05568e+08,,Surface,1,Image 1,1,2,
9.37516e+08,,Surface,1,Image 1,1,3,
5.77794e+09,,Surface,1,Image 1,1,4,
1.48181e+08,,Surface,1,Image 1,1,5,
2.24266e+08,,Surface,1,Image 1,1,6,
2.47938e+08,,Surface,1,Image 1,1,7,
2.24962e+08,,Surface,1,Image 1,1,8,
1.31937e+09,,Surface,1,Image 1,1,9,
8.83698e+08,,Surface,1,Image 1,1,10,
7.71921e+07,,Surface,1,Image 1,1,11,
2.73774e+09,,Surface,1,Image 1,1,12,
1.20341e+08,,Surface,1,Image 1,1,13,
1.82941e+08,,Surface,1,Image 1,1,14,
