
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.43673e+09,,Surface,8,Image 1,1,0,
2.09658e+07,,Surface,8,Image 1,1,1,
3.58631e+06,,Surface,8,Image 1,1,2,
1.08086e+08,,Surface,8,Image 1,1,3,
6.92278e+08,,Surface,8,Image 1,1,4,
2.2535e+06,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
6.29316e+07,,Surface,8,Image 1,1,7,
2.57783e+07,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
9.4574e+06,,Surface,8,Image 1,1,10,
290187,,Surface,8,Image 1,1,11,
3.76206e+07,,Surface,8,Image 1,1,12,
2.38447e+07,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
