
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5656.42,,Surface,2,Image 1,1,0,
2986.21,,Surface,2,Image 1,1,1,
3285.7,,Surface,2,Image 1,1,2,
5072.86,,Surface,2,Image 1,1,3,
4867.04,,Surface,2,Image 1,1,4,
4026.96,,Surface,2,Image 1,1,5,
4791.75,,Surface,2,Image 1,1,6,
6954.57,,Surface,2,Image 1,1,7,
4754.95,,Surface,2,Image 1,1,8,
3715.51,,Surface,2,Image 1,1,9,
3897,,Surface,2,Image 1,1,10,
3487.29,,Surface,2,Image 1,1,11,
3343.24,,Surface,2,Image 1,1,12,
4459.93,,Surface,2,Image 1,1,13,
2767.08,,Surface,2,Image 1,1,14,
