
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity Median,1063.19,16369.2,2188.1,1696.05,1736.72,901499,412,,Surface,3,,Image 1,,1,
Intensity Median,5800.17,12052.8,6514.41,633.34,6376.27,2.68394e+06,412,,Surface,4,,Image 1,,1,
Intensity Median,0,18057.7,625.366,2061.11,1.61648,257651,412,,Surface,5,,Image 1,,1,
Intensity Median,0,2814.48,206.182,434.677,0.839498,84947.2,412,,Surface,6,,Image 1,,1,
Intensity Median,0,6075.61,15.1768,298.947,0,6252.86,412,,Surface,7,,Image 1,,1,
Intensity Min,0,8635,171.978,742.42,0,70855,412,,Surface,1,,Image 1,,1,
Intensity Min,0,703,142.277,87.8889,131,58618,412,,Surface,2,,Image 1,,1,
Intensity Min,87,5587,566.444,590.294,461.5,233375,412,,Surface,3,,Image 1,,1,
Intensity Min,1145,4018,2715.71,510.207,2741.5,1.11887e+06,412,,Surface,4,,Image 1,,1,
Intensity Min,0,8635,68.2718,623.822,0,28128,412,,Surface,5,,Image 1,,1,
Intensity Min,0,586,10.0316,55.1087,0,4133,412,,Surface,6,,Image 1,,1,
Intensity Min,0,0,0,0,0,0,412,,Surface,7,,Image 1,,1,
Intensity StdDev,605.559,7295.27,1670.79,1086.81,1196.81,688364,412,,Surface,1,,Image 1,,1,
Intensity StdDev,355.126,2757.94,540.759,185.483,503.139,222793,412,,Surface,2,,Image 1,,1,
Intensity StdDev,385.622,8687.89,1246.74,1051.53,778.891,513657,412,,Surface,3,,Image 1,,1,
Intensity StdDev,1071.61,16217.6,2000.46,1715.88,1600.51,824190,412,,Surface,4,,Image 1,,1,
Intensity StdDev,0,7413.46,1086.7,1282.95,834.052,447722,412,,Surface,5,,Image 1,,1,
Intensity StdDev,0,2757.94,399.03,344.81,440.755,164400,412,,Surface,6,,Image 1,,1,
Intensity StdDev,0,4396.69,99.8881,482.03,0,41153.9,412,,Surface,7,,Image 1,,1,
Intensity Sum,170571,2.95426e+09,4.02783e+07,2.47406e+08,1.65821e+06,1.65947e+10,412,,Surface,1,,Image 1,,1,
Intensity Sum,143175,1.17811e+09,1.64206e+07,9.79146e+07,711086,6.76529e+09,412,,Surface,2,,Image 1,,1,
Intensity Sum,190089,3.1202e+09,4.85578e+07,2.95241e+08,1.35881e+06,2.00058e+10,412,,Surface,3,,Image 1,,1,
Intensity Sum,919790,1.36483e+10,1.832e+08,1.22418e+09,4.16034e+06,7.54784e+10,412,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.88521e+09,2.4791e+07,1.65311e+08,264372,1.02139e+10,412,,Surface,5,,Image 1,,1,
Intensity Sum,0,6.45056e+08,8.80977e+06,5.6535e+07,136590,3.62962e+09,412,,Surface,6,,Image 1,,1,
Intensity Sum,0,1.57873e+08,1.15506e+06,1.07276e+07,0,4.75883e+08,412,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,412,412,,Surface,,,,,1,
Position X,1.24288,352.079,187.629,97.3629,191.164,77303.2,412,um,Surface,,Position,,,1,
Position Y,1.08439,352.555,194.733,97.9967,205.679,80230,412,um,Surface,,Position,,,1,
Position Z,28.5,45.3996,36.2409,4.33862,35.6942,14931.2,412,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,0,24.2262,5.06594,4.58875,4.14255,2087.17,412,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-1.70417,3.74012,0.267373,0.684663,0,110.158,412,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-2.0732,6.07211,0.681234,1.24768,0,280.669,412,um,Surface,,,,Surfaces 1,1,
Sphericity,0.249964,0.940766,0.717222,0.128911,0.725667,295.495,412,,Surface,,,,,1,
Time,0,0,0,0,0,0,412,s,Surface,,,,,1,
Time Index,1,1,1,0,1,412,412,,Surface,,,,,1,
Volume,2.14563,29807.2,445.275,2644.84,17.0886,183453,412,um^3,Surface,,,,,1,
