
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,14.116,15717.9,458.553,1778.73,44.4294,99506,217,um^2,Surface,,,,,1,
Distance from Origin,58.8887,482.927,298.325,79.5246,305.673,64736.5,217,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,152.384,57.4121,42.5332,51.471,12458.4,217,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0600074,0.884182,0.405219,0.152924,0.383299,87.9325,217,,Surface,,,,,1,
Ellipticity (prolate),0.0410244,0.91923,0.428178,0.169108,0.409289,92.9147,217,,Surface,,,,,1,
Intensity Max,3465,65535,14259.1,15884.3,6594,3.09422e+06,217,,Surface,1,,Image 1,,1,
Intensity Max,1735,39039,4625.39,4526.41,3227,1.00371e+06,217,,Surface,2,,Image 1,,1,
Intensity Max,2401,65535,11091.6,13946,5457,2.40688e+06,217,,Surface,3,,Image 1,,1,
Intensity Max,7628,65535,14593,11435.3,10833,3.16669e+06,217,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,10268.5,16376.3,4482,2.22826e+06,217,,Surface,5,,Image 1,,1,
Intensity Max,0,31866,3040.7,4175.95,2504,659831,217,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,10250.6,13482.2,8298,2.22438e+06,217,,Surface,7,,Image 1,,1,
Intensity Mean,970.821,19945.1,2473.81,2146.14,1720.57,536817,217,,Surface,1,,Image 1,,1,
Intensity Mean,622.342,8398.06,1132.05,621.566,1050.35,245655,217,,Surface,2,,Image 1,,1,
Intensity Mean,980.169,10756.4,2396.44,1257.56,2023.88,520026,217,,Surface,3,,Image 1,,1,
Intensity Mean,4938.9,12553.5,5961.3,1295.37,5563.45,1.2936e+06,217,,Surface,4,,Image 1,,1,
Intensity Mean,0,17889.2,744.723,1592.13,146.368,161605,217,,Surface,5,,Image 1,,1,
Intensity Mean,0,7392.81,321.217,660.804,82.1124,69704.1,217,,Surface,6,,Image 1,,1,
Intensity Mean,0,10743.9,1618.86,2294.85,367.997,351293,217,,Surface,7,,Image 1,,1,
Intensity Median,836.192,16218.2,2070.74,1755.01,1537.3,449351,217,,Surface,1,,Image 1,,1,
Intensity Median,552.728,7146.56,1033.13,515.643,968.624,224190,217,,Surface,2,,Image 1,,1,
Intensity Median,951.12,8822.2,2150.14,1016.36,1893.76,466580,217,,Surface,3,,Image 1,,1,
Intensity Median,4910.32,9303.2,5597.8,627.892,5440.05,1.21472e+06,217,,Surface,4,,Image 1,,1,
Intensity Median,0,14398.4,329.722,1234.66,1.273,71549.6,217,,Surface,5,,Image 1,,1,
Intensity Median,0,5765.44,182.143,561.73,0.7295,39525,217,,Surface,6,,Image 1,,1,
Intensity Median,0,9303.2,953.431,2060.52,2.622,206894,217,,Surface,7,,Image 1,,1,
Intensity Min,0,1675,47.6866,195.226,0,10348,217,,Surface,1,,Image 1,,1,
Intensity Min,0,745,124.977,96.9994,112,27120,217,,Surface,2,,Image 1,,1,
Intensity Min,65,3671,541.221,366.421,492,117445,217,,Surface,3,,Image 1,,1,
Intensity Min,1006,3345,2277.25,456.116,2342,494164,217,,Surface,4,,Image 1,,1,
Intensity Min,0,385,3.20737,32.2614,0,696,217,,Surface,5,,Image 1,,1,
Intensity Min,0,720,6.98618,63.8429,0,1516,217,,Surface,6,,Image 1,,1,
Intensity Min,0,2611,34.4931,291.486,0,7485,217,,Surface,7,,Image 1,,1,
Intensity StdDev,711.936,16091.1,1874,1859.81,1044.82,406658,217,,Surface,1,,Image 1,,1,
Intensity StdDev,316.975,5885.41,577.261,481.036,497.929,125266,217,,Surface,2,,Image 1,,1,
Intensity StdDev,334.154,6678.72,1157.65,1139.48,705.659,251209,217,,Surface,3,,Image 1,,1,
Intensity StdDev,898.225,12561,1841.44,1700.66,1323.41,399592,217,,Surface,4,,Image 1,,1,
Intensity StdDev,0,17612.3,1174.89,1896.92,519.812,254952,217,,Surface,5,,Image 1,,1,
Intensity StdDev,0,5927.23,387.287,548.369,335.648,84041.2,217,,Surface,6,,Image 1,,1,
Intensity StdDev,0,13917.6,1895.93,2366.75,1287.17,411416,217,,Surface,7,,Image 1,,1,
Intensity Sum,220715,2.73802e+09,6.36913e+07,3.01864e+08,1.3877e+06,1.3821e+10,217,,Surface,1,,Image 1,,1,
Intensity Sum,158449,1.0894e+09,2.37397e+07,1.08299e+08,697740,5.15151e+09,217,,Surface,2,,Image 1,,1,
Intensity Sum,219716,3.37615e+09,8.3192e+07,3.66245e+08,1.42388e+06,1.80527e+10,217,,Surface,3,,Image 1,,1,
Intensity Sum,1.02334e+06,1.19375e+10,2.29926e+08,1.12385e+09,3.79939e+06,4.98939e+10,217,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.57535e+09,3.79128e+07,1.78642e+08,101253,8.22709e+09,217,,Surface,5,,Image 1,,1,
Intensity Sum,0,5.42852e+08,1.2574e+07,5.76043e+07,68139,2.72856e+09,217,,Surface,6,,Image 1,,1,
Intensity Sum,0,7.66939e+09,1.4933e+08,7.41683e+08,304223,3.24046e+10,217,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,217,217,,Surface,,,,,1,
Position X,1.34632,352.52,200.208,94.0654,205.165,43445.2,217,um,Surface,,Position,,,1,
Position Y,1.51286,352.396,190.132,98.274,187.636,41258.6,217,um,Surface,,Position,,,1,
Position Z,15.1035,36.9064,23.6598,4.76906,22.9076,5134.19,217,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,0,58.1788,7.98367,8.55567,6.18424,1732.46,217,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.684536,5.25916,0.464578,1.00261,0,100.813,217,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,0,9.05414,1.62062,1.91416,0.967689,351.675,217,um,Surface,,,,Surfaces 1,1,
Sphericity,0.261529,0.951815,0.72251,0.138914,0.734613,156.785,217,,Surface,,,,,1,
Time,0,0,0,0,0,0,217,s,Surface,,,,,1,
Time Index,1,1,1,0,1,217,217,,Surface,,,,,1,
Volume,4.05521,32036,681.921,3138.65,18.0419,147977,217,um^3,Surface,,,,,1,
