
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,12.1037,8939.08,175.227,766.011,31.776,90066.9,514,um^2,Surface,,,,,1,
Distance from Origin,35.7315,489.592,303.066,90.7922,310.834,155776,514,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,171.899,61.4254,45.4254,53.7774,31572.7,514,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0647648,0.938929,0.393593,0.141894,0.367849,202.307,514,,Surface,,,,,1,
Ellipticity (prolate),0.0276812,0.85132,0.401716,0.164688,0.385391,206.482,514,,Surface,,,,,1,
Intensity Max,4786,65535,20315.8,14956.4,15862,1.04423e+07,514,,Surface,1,,Image 1,,1,
Intensity Max,3224,65535,9900.29,9086.38,6901,5.08875e+06,514,,Surface,2,,Image 1,,1,
Intensity Max,5505,65535,15392.1,11845.3,11320.5,7.91153e+06,514,,Surface,3,,Image 1,,1,
Intensity Max,13997,65535,26182.1,10183.7,23758,1.34576e+07,514,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,11191.5,15224.7,6176.5,5.75242e+06,514,,Surface,5,,Image 1,,1,
Intensity Max,0,56288,5797.62,7462.74,4973,2.97998e+06,514,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,14420.8,14578.8,15633,7.41231e+06,514,,Surface,7,,Image 1,,1,
Intensity Mean,1131.95,28484.6,5215.08,3777.77,3893.32,2.68055e+06,514,,Surface,1,,Image 1,,1,
Intensity Mean,1218.99,22750.3,3217.84,1759.9,2772.9,1.65397e+06,514,,Surface,2,,Image 1,,1,
Intensity Mean,3008.11,16111.4,5508.92,1629.59,5114.59,2.83158e+06,514,,Surface,3,,Image 1,,1,
Intensity Mean,10414.1,24465.9,12930.1,1933.83,12399.7,6.64608e+06,514,,Surface,4,,Image 1,,1,
Intensity Mean,0,21494.2,1137.99,2180.52,199.053,584925,514,,Surface,5,,Image 1,,1,
Intensity Mean,0,7861.06,772.432,1236.12,181.489,397030,514,,Surface,6,,Image 1,,1,
Intensity Mean,0,21616.5,2619.5,3630.28,686.574,1.34642e+06,514,,Surface,7,,Image 1,,1,
Intensity Median,971.028,26340.7,4578.65,3487.1,3389.02,2.35343e+06,514,,Surface,1,,Image 1,,1,
Intensity Median,1128.75,14879.2,2986.18,1414.69,2658.85,1.5349e+06,514,,Surface,2,,Image 1,,1,
Intensity Median,2975.56,13327.9,5185.29,1352.28,4914.2,2.66524e+06,514,,Surface,3,,Image 1,,1,
Intensity Median,10380.8,18016.2,12242.9,1142.42,11995.7,6.29284e+06,514,,Surface,4,,Image 1,,1,
Intensity Median,0,19970.6,520.604,1720.85,1.08027,267590,514,,Surface,5,,Image 1,,1,
Intensity Median,0,7729.44,450.154,1203.8,1.21863,231379,514,,Surface,6,,Image 1,,1,
Intensity Median,0,16416.5,1612.28,3799.54,3.85579,828711,514,,Surface,7,,Image 1,,1,
Intensity Min,0,12906,486.41,1036.11,75,250015,514,,Surface,1,,Image 1,,1,
Intensity Min,16,5783,684.078,541.384,567,351616,514,,Surface,2,,Image 1,,1,
Intensity Min,240,6008,2109.28,765.682,1975.5,1.08417e+06,514,,Surface,3,,Image 1,,1,
Intensity Min,2653,8523,6232.59,925.826,6293.5,3.20355e+06,514,,Surface,4,,Image 1,,1,
Intensity Min,0,3289,11.6518,156.288,0,5989,514,,Surface,5,,Image 1,,1,
Intensity Min,0,2887,23.2607,212.002,0,11956,514,,Surface,6,,Image 1,,1,
Intensity Min,0,8515,91.7899,786.118,0,47180,514,,Surface,7,,Image 1,,1,
Intensity StdDev,800.429,13755.4,3012.19,2160.94,2208.18,1.54827e+06,514,,Surface,1,,Image 1,,1,
Intensity StdDev,587.445,18346.2,1361.4,1346.97,980.731,699759,514,,Surface,2,,Image 1,,1,
Intensity StdDev,753.666,13870.1,1803.71,1275.86,1406.53,927107,514,,Surface,3,,Image 1,,1,
Intensity StdDev,1431.63,16552.8,3438.19,2216.98,2801.36,1.76723e+06,514,,Surface,4,,Image 1,,1,
Intensity StdDev,0,17194.2,1656.16,2395.01,845.165,851265,514,,Surface,5,,Image 1,,1,
Intensity StdDev,0,9391.56,952.963,1121.01,722.047,489823,514,,Surface,6,,Image 1,,1,
Intensity StdDev,0,18955.7,3204.66,3532.95,2745.61,1.6472e+06,514,,Surface,7,,Image 1,,1,
Intensity Sum,249303,3.35452e+09,3.80868e+07,2.46326e+08,2.18437e+06,1.95766e+10,514,,Surface,1,,Image 1,,1,
Intensity Sum,213324,1.72098e+09,2.1061e+07,1.29295e+08,1.48458e+06,1.08253e+10,514,,Surface,2,,Image 1,,1,
Intensity Sum,582935,3.99103e+09,5.49593e+07,3.54406e+08,2.52461e+06,2.82491e+10,514,,Surface,3,,Image 1,,1,
Intensity Sum,1.66813e+06,1.33143e+10,1.5443e+08,1.1138e+09,6.08491e+06,7.93772e+10,514,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.55009e+09,1.67783e+07,1.21507e+08,133546,8.62404e+09,514,,Surface,5,,Image 1,,1,
Intensity Sum,0,6.63557e+08,8.16113e+06,5.39583e+07,115268,4.19482e+09,514,,Surface,6,,Image 1,,1,
Intensity Sum,0,6.83777e+09,7.30568e+07,5.5833e+08,446330,3.75512e+10,514,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,514,514,,Surface,,,,,1,
Position X,0.331143,353.191,172.654,94.6297,169.505,88744,514,um,Surface,,Position,,,1,
Position Y,0.799832,352.57,227.695,90.6664,240.684,117035,514,um,Surface,,Position,,,1,
Position Z,28.9561,43.5429,35.3953,3.13542,34.9127,18193.2,514,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,0,31.3536,5.79274,5.61429,4.4264,2977.47,514,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.436306,4.36994,0.363373,0.717408,0,186.774,514,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,0,7.16985,1.03042,1.37465,0.394356,529.635,514,um,Surface,,,,Surfaces 1,1,
Sphericity,0.307982,0.979341,0.798469,0.142363,0.834817,410.413,514,,Surface,,,,,1,
Time,0,0,0,0,0,0,514,s,Surface,,,,,1,
Time Index,1,1,1,0,1,514,514,,Surface,,,,,1,
Volume,2.38065,16991,229.799,1466.61,12.9949,118117,514,um^3,Surface,,,,,1,
